user_id time_stamp(seconds) query_length response_length round_index
49 43 44 2 80
111 43 30 6 11
75 43 12 2 52
395 44 54 22 29
396 44 54 26 12
42 44 4 62 19
397 44 20 26 1
82 44 38 68 10
164 44 46 66 6
398 44 64 34 3
399 44 20 66 6
400 44 58 42 22
401 44 20 72 25
402 44 18 24 18
141 44 12 6 11
67 44 24 10 3
179 44 34 4 20
244 44 24 26 22
403 44 138 40 13
220 45 10 2 43
286 45 18 72 2
68 45 36 38 38
151 45 28 54 8
404 45 72 8 27
405 45 24 34 19
406 45 12 24 7
59 45 12 36 23
407 45 20 12 29
134 45 28 46 10
408 45 90 62 20
150 46 18 36 23
409 46 22 68 4
2 46 16 38 3
176 46 32 24 21
17 46 20 58 12
410 46 84 84 13
236 46 12 46 2
301 46 20 2 28
19 46 10 34 43
411 46 60 30 10
412 47 6 32 23
103 47 14 30 58
230 47 10 66 19
1 47 30 58 4
413 47 42 70 13
414 47 100 60 8
119 47 14 60 7
415 47 72 34 34
416 47 68 32 23
122 47 22 2 49
417 47 36 38 8
418 47 14 170 24
256 48 12 30 9
86 48 58 62 59
419 48 12 76 12
234 48 14 2 63
420 48 30 62 13
140 48 16 40 14
421 48 110 26 19
301 48 16 2 29
422 48 116 10 4
168 48 20 38 3
204 49 34 2 23
221 49 18 34 8
423 49 80 70 4
223 49 22 40 4
210 49 16 32 22
211 49 26 56 38
424 49 80 80 42
107 49 20 48 8
32 49 38 76 15
60 49 32 84 26
300 49 8 22 14
191 49 40 4 17
425 49 82 32 63
426 49 46 34 14
427 49 26 14 33
428 50 66 76 20
429 50 46 108 13
11 50 26 66 21
430 50 80 44 16
4 50 86 82 31
431 50 10 54 1
234 50 10 2 64
285 51 30 36 13
347 51 12 48 12
200 51 10 66 10
297 51 18 120 35
7 51 80 4 29
121 51 46 32 35
137 51 4 146 21
235 51 20 64 15
432 51 92 64 36
433 51 54 80 3
264 51 12 2 21
266 52 26 6 21
434 52 16 54 13
278 52 14 2 32
184 52 14 44 8
242 52 22 48 8
435 52 26 24 16
364 52 28 22 4
110 52 14 38 35
436 53 18 2 28
154 53 18 26 4
114 53 30 46 9
437 53 42 58 4
199 53 20 26 22
298 53 14 56 2
438 53 86 36 9
64 53 24 2 29
227 53 14 26 9
439 53 20 92 21
303 53 26 22 14
78 54 20 58 12
440 54 116 80 12
441 54 48 118 16
106 54 40 4 57
442 54 46 128 19
132 54 32 164 15
352 54 14 60 48
233 54 10 10 3
443 54 14 12 8
197 55 6 6 4
444 55 80 40 16
445 55 22 60 16
446 55 44 40 4
56 55 54 188 46
44 55 28 2 16
299 55 22 22 13
447 55 22 46 8
448 55 20 56 14
141 55 18 2 12
49 55 32 2 81
180 55 50 2 3
219 55 10 104 9
220 56 18 2 44
449 56 28 48 10
197 56 22 30 5
450 56 18 32 11
182 56 10 2 21
451 56 100 28 44
452 56 46 72 18
94 56 36 28 36
278 56 24 2 33
453 56 22 24 6
454 56 78 26 17
289 56 16 22 18
177 56 4 58 11
455 57 36 48 15
456 57 26 10 19
280 57 32 56 9
46 57 104 24 36
457 57 78 32 33
260 57 16 78 21
274 57 18 26 6
179 57 20 2 21
458 58 72 18 5
196 58 34 46 8
239 58 50 2 14
50 58 2 70 39
201 58 4 2 13
321 58 26 10 8
74 58 18 64 20
365 59 12 36 5
459 59 78 72 20
143 59 12 2 27
115 59 6 2 73
69 59 14 28 6
460 59 114 118 2
201 59 22 6 14
100 59 28 86 12
135 59 22 100 10
47 59 2 96 12
461 59 28 44 32
462 59 28 24 1
302 59 20 40 50
264 59 18 2 22
340 59 8 46 14
126 60 48 56 3
463 60 80 40 24
20 60 66 32 24
464 60 78 20 28
143 60 2 4 28
257 60 32 28 2
115 60 20 2 74
317 60 12 40 2
220 61 24 4 45
113 61 30 38 3
465 61 28 70 30
466 61 16 54 1
467 61 108 120 17
290 61 26 30 17
124 61 16 38 20
40 61 2 74 5
263 61 20 22 21
468 61 26 30 7
142 62 16 84 14
204 62 28 2 24
469 62 30 116 17
14 62 56 46 17
241 62 8 2 11
96 62 24 28 29
149 62 38 60 5
470 62 76 138 11
101 62 22 38 13
111 62 40 18 12
112 62 4 50 68
324 63 22 66 10
471 63 20 22 16
472 63 8 66 20
98 63 40 96 29
473 63 28 76 11
108 63 46 20 10
474 63 104 40 19
261 63 24 12 42
180 63 20 2 4
475 63 74 42 15
476 64 12 48 1
277 64 16 2 10
477 64 86 100 5
29 64 60 50 30
478 64 14 32 1
249 64 10 10 7
479 64 86 36 4
480 64 60 14 2
481 64 94 24 20
271 64 6 6 24
482 64 74 94 23
483 64 16 38 10
484 64 62 62 6
485 65 34 84 76
127 65 16 78 8
21 65 18 62 10
357 65 16 46 9
367 65 10 62 7
144 65 78 36 50
407 65 30 70 30
133 65 68 22 12
339 65 22 42 22
67 65 16 38 4
193 65 16 62 11
256 66 6 10 10
240 66 20 58 13
486 66 78 56 24
51 66 34 36 74
487 66 78 56 35
488 66 48 56 12
278 66 14 2 34
241 66 12 2 12
165 66 26 116 22
234 66 30 2 65
489 66 78 40 19
122 66 26 2 50
301 66 16 4 30
0 67 102 92 11
412 67 8 26 24
143 67 24 2 29
53 67 16 86 17
79 67 68 48 41
129 67 40 34 4
116 67 92 6 27
490 67 10 42 27
406 67 32 22 8
491 67 54 86 3
342 67 8 12 7
88 67 4 36 16
362 67 18 38 23
191 67 6 2 18
492 67 84 120 25
304 67 20 72 11
395 68 10 62 30
330 68 38 4 5
128 68 54 50 16
105 68 8 12 3
493 68 80 86 25
155 68 56 60 16
30 68 32 30 18
383 68 18 24 13
308 68 22 60 2
392 68 8 46 6
270 68 46 6 20
494 68 44 100 10
34 68 58 134 16
6 68 74 50 6
495 68 86 38 2
417 68 8 150 9
38 68 24 64 16
443 68 22 72 9
204 69 26 6 25
436 69 24 2 29
496 69 148 36 15
252 69 32 46 6
497 69 64 22 17
398 69 4 108 4
498 69 40 58 26
344 69 2 36 35
49 69 26 2 82
499 69 144 20 30
105 70 10 80 4
154 70 20 30 5
500 70 114 4 40
501 70 98 36 60
25 70 16 60 21
341 70 50 6 43
502 70 12 64 3
136 70 52 32 21
363 70 18 18 17
403 70 8 66 14
207 71 36 68 9
231 71 12 80 5
503 71 78 32 21
349 71 24 48 2
16 71 34 2 20
233 71 4 30 4
504 71 90 52 19
315 72 28 72 35
287 72 38 42 25
331 72 20 64 51
505 72 20 16 11
306 72 18 70 39
506 72 20 52 9
248 72 22 26 3
224 72 48 138 25
507 72 88 42 37
508 72 86 92 31
61 72 42 32 4
335 72 8 72 20
509 72 96 20 16
18 72 42 152 16
191 72 28 2 19
76 72 24 42 9
265 73 20 36 4
389 73 16 22 2
358 73 24 60 2
258 73 34 28 5
130 73 18 32 12
173 73 24 42 29
131 73 10 62 28
510 73 80 26 20
158 73 20 26 24
511 73 16 42 1
274 73 26 46 7
402 73 34 56 19
39 73 22 60 4
512 73 96 28 45
19 73 12 24 44
246 73 24 100 3
390 74 14 32 2
513 74 22 50 1
514 74 62 72 29
405 74 14 26 20
41 74 8 20 4
515 74 4 2 1
45 74 24 156 22
59 74 18 134 24
33 74 22 84 28
334 74 32 10 3
350 74 34 6 9
322 74 22 64 10
37 74 20 34 25
140 74 22 140 15
64 74 50 6 30
65 74 28 56 32
254 74 56 16 18
239 75 14 2 15
366 75 22 32 22
23 75 38 30 59
359 75 18 32 17
516 75 16 80 19
378 75 14 22 14
517 75 30 60 36
133 75 14 30 13
281 75 70 22 49
109 75 80 90 11
518 75 24 48 1
216 75 60 38 14
323 75 50 56 6
203 75 14 56 10
218 75 22 14 13
519 76 24 36 21
388 76 44 30 4
24 76 24 44 12
55 76 68 32 5
249 76 18 40 8
97 76 30 78 4
309 76 26 36 64
435 76 10 18 17
63 76 12 66 17
371 76 52 32 2
139 76 10 12 11
520 77 28 48 8
521 77 16 118 25
522 77 60 62 15
146 77 70 114 41
121 77 22 14 36
273 77 24 82 10
421 77 18 126 20
190 77 14 68 11
523 77 60 68 20
422 77 30 8 5
91 77 70 46 29
524 77 96 82 16
525 78 68 62 21
526 78 38 38 52
333 78 24 50 9
272 78 54 88 12
122 78 16 2 51
227 78 24 66 10
244 78 16 114 23
364 78 8 44 5
162 78 20 38 19
458 79 20 26 6
27 79 74 62 41
77 79 54 12 53
70 79 68 30 50
368 79 12 72 18
42 79 18 24 20
456 79 16 150 20
241 79 20 6 13
527 79 96 18 49
83 79 22 68 23
528 79 20 10 50
289 79 10 20 19
320 79 58 54 3
529 79 22 32 13
102 79 24 32 16
160 79 38 64 20
530 79 52 38 14
531 80 28 6 1
450 80 16 34 12
532 80 6 18 1
533 80 52 38 43
278 80 18 2 35
71 80 52 36 32
16 80 36 2 21
299 80 14 20 14
26 80 66 30 4
92 81 6 26 18
221 81 20 18 9
163 81 18 74 10
183 81 22 4 16
305 81 36 30 3
534 81 24 18 1
535 81 190 108 13
58 81 54 40 40
342 81 26 8 8
536 81 74 90 27
537 81 64 44 16
387 81 16 40 2
111 81 24 22 13
355 81 12 100 26
194 81 70 78 28
313 81 4 36 8
382 82 40 18 2
15 82 26 72 49
210 82 12 70 23
43 82 80 28 26
538 82 90 86 19
176 82 26 64 22
282 82 38 64 44
539 82 12 136 12
283 82 28 24 2
376 82 12 30 4
90 82 78 14 17
303 82 24 12 15
256 83 20 40 11
171 83 76 30 22
184 83 14 36 9
269 83 26 38 51
497 83 12 48 18
350 83 14 6 10
300 83 38 60 15
234 83 10 2 66
540 83 30 58 17
301 83 26 4 31
170 84 104 58 4
116 84 16 2 28
307 84 24 60 20
199 84 20 26 23
57 84 54 4 19
225 84 86 26 38
541 84 152 48 6
134 84 14 12 11
542 84 50 42 13
343 84 18 30 2
261 84 50 42 43
543 84 54 16 9
422 84 10 18 6
412 85 26 38 25
103 85 50 48 59
436 85 20 2 30
277 85 18 2 11
348 85 50 76 2
211 85 26 58 39
268 85 86 22 74
167 85 40 44 34
48 85 18 66 23
123 85 24 28 13
284 85 48 58 27
239 86 26 6 16
151 86 18 100 9
455 86 4 30 16
318 86 22 64 10
310 86 30 24 23
119 86 12 44 8
321 86 18 44 9
158 86 12 60 25
431 86 18 10 2
544 86 112 68 11
168 86 14 34 4
169 86 40 34 33
411 86 50 58 11
13 87 104 66 23
156 87 12 22 16
326 87 70 18 32
545 87 114 2 21
214 87 8 46 4
85 87 90 20 3
5 87 10 214 3
394 87 14 32 5
339 87 2 66 23
138 87 54 12 4
509 87 18 86 17
245 87 26 2 23
426 87 24 70 15
546 88 10 28 1
241 88 8 6 14
397 88 42 44 2
341 88 40 2 44
547 88 36 54 14
351 88 6 42 4
461 88 22 96 33
122 88 14 2 52
363 88 4 36 18
291 88 38 42 19
499 88 28 72 31
427 88 48 80 34
195 88 62 68 3
548 89 82 34 22
247 89 92 56 3
183 89 14 2 17
41 89 8 38 5
2 89 42 14 4
178 89 38 80 5
396 90 48 40 13
115 90 30 6 75
413 90 6 64 14
549 90 96 78 30
201 90 30 2 15
550 90 24 32 1
157 90 18 130 13
36 90 98 4 25
551 90 88 58 29
64 90 8 2 31
253 90 22 84 7
217 90 14 162 9
49 90 20 4 83
110 90 8 30 36
365 91 14 20 6
552 91 30 50 1
330 91 24 6 6
77 91 6 96 54
230 91 24 62 20
54 91 60 58 27
145 91 92 114 26
462 91 24 38 2
150 92 32 60 24
68 92 56 10 39
23 92 8 52 60
347 92 10 38 13
409 92 12 32 5
553 92 48 178 11
62 92 46 56 54
554 92 98 50 12
139 92 10 36 12
179 92 60 2 22
366 93 24 46 23
390 93 4 34 3
267 93 42 6 10
360 93 46 38 2
555 93 12 94 2
338 93 82 120 44
334 93 20 58 4
447 93 8 2 9
234 93 16 6 67
328 93 76 44 46
159 93 42 212 3
191 93 28 4 20
381 93 58 32 10
295 94 42 68 31
206 94 22 52 20
357 94 20 92 10
404 94 70 70 28
453 94 40 48 7
556 94 54 26 11
534 94 10 82 2
242 94 10 54 9
557 94 22 70 1
16 94 16 2 22
87 94 128 96 8
67 94 14 20 5
483 94 36 110 11
294 95 14 8 29
437 95 18 42 5
80 95 26 10 15
558 95 178 18 10
212 95 90 198 16
481 95 4 34 21
164 95 18 48 7
384 95 38 64 41
528 95 34 168 51
311 95 16 48 6
88 95 30 28 17
519 96 16 64 22
104 96 36 14 21
423 96 26 56 5
389 96 22 44 3
559 96 78 26 19
500 96 20 4 41
101 96 16 50 14
560 96 16 60 1
422 96 14 18 7
561 96 32 122 4
257 97 18 24 3
382 97 14 34 3
69 97 26 58 7
532 97 16 40 2
405 97 18 166 21
545 97 32 2 22
392 97 20 52 7
435 97 16 124 18
298 97 42 30 3
562 98 74 40 5
563 98 12 58 9
500 98 8 2 42
279 98 42 78 5
149 98 4 56 6
312 98 72 34 21
511 98 8 90 2
228 98 72 100 6
543 98 4 32 10
325 99 110 48 13
459 99 12 58 21
436 99 16 2 31
278 99 22 4 36
564 99 22 2 21
565 99 4 34 1
566 99 136 24 1
313 99 22 126 9
449 100 24 36 11
336 100 58 74 21
223 100 32 36 5
406 100 14 10 9
201 100 34 2 16
136 100 8 124 22
290 100 18 16 18
73 100 18 162 5
431 100 10 12 3
420 100 32 56 14
263 100 36 36 22
314 100 58 38 2
466 101 22 18 2
81 101 56 94 9
99 101 32 50 3
343 101 22 38 3
385 101 50 38 35
122 101 16 4 53
353 101 64 52 37
113 102 16 52 4
196 102 44 54 9
241 102 22 2 15
82 102 32 78 11
399 102 30 16 7
262 102 22 56 18
302 102 30 28 51
162 102 10 116 20
567 102 38 106 11
11 103 16 60 22
221 103 20 26 10
496 103 18 20 16
129 103 32 30 5
375 103 64 34 29
130 103 6 40 13
378 103 38 16 15
568 103 98 78 4
362 103 14 38 24
376 103 12 30 5
294 104 16 26 30
92 104 18 24 19
569 104 8 2 1
239 104 16 6 17
68 104 16 6 40
24 104 8 60 13
359 104 4 66 18
267 104 28 64 11
42 104 18 4 21
490 104 16 24 28
480 104 58 52 3
107 104 30 58 9
124 104 12 18 21
303 104 24 32 16
265 105 22 38 5
154 105 24 12 6
367 105 10 68 8
471 105 64 50 17
200 105 22 76 11
570 105 70 58 11
270 105 68 2 21
309 105 8 136 65
60 105 20 44 27
354 105 100 62 8
344 105 22 20 36
179 105 24 2 23
464 106 62 96 29
183 106 24 6 18
258 106 22 32 6
55 106 20 34 6
414 106 42 152 9
319 106 78 60 36
571 106 60 72 12
110 106 12 26 37
340 106 54 32 15
125 106 84 116 36
346 106 64 34 33
285 107 28 144 14
286 107 6 46 3
251 107 98 26 7
369 107 2 12 30
337 107 58 44 21
187 107 64 36 10
495 107 52 42 3
89 107 22 2 24
380 107 20 58 20
19 107 14 34 45
51 108 30 62 75
114 108 26 38 10
222 108 46 120 11
478 108 48 34 2
572 108 156 76 23
241 108 22 2 16
479 108 36 140 5
352 108 34 52 49
188 108 38 134 4
277 109 54 6 12
21 109 14 16 11
488 109 16 70 13
434 109 18 2 14
80 109 38 56 16
573 109 22 38 1
248 109 30 38 4
95 109 16 18 17
215 109 84 76 10
233 109 36 44 5
448 109 18 56 15
386 109 42 18 10
301 109 46 4 32
168 109 4 68 5
76 109 16 30 10
388 110 14 26 5
186 110 76 56 17
232 110 26 42 4
280 110 14 102 10
416 110 80 198 24
431 110 18 24 4
530 110 4 82 15
30 111 32 40 19
369 111 12 26 31
296 111 98 74 21
341 111 12 4 45
108 111 64 10 11
36 111 32 2 26
121 111 38 24 37
287 112 28 18 26
574 112 14 18 1
93 112 46 72 4
341 112 10 2 46
139 112 8 24 13
575 112 18 24 1
330 113 34 4 7
1 113 24 48 5
305 113 32 28 4
440 113 24 62 13
249 113 28 36 9
131 113 14 34 29
564 113 24 2 22
2 113 22 156 5
214 113 18 28 5
216 113 16 86 15
67 113 14 68 6
179 113 8 6 24
240 114 14 106 14
257 114 18 24 4
406 114 22 98 10
64 114 40 6 32
39 114 28 40 5
160 114 8 46 21
395 115 10 96 31
14 115 16 26 18
173 115 12 34 30
576 115 86 54 1
577 115 24 56 1
454 115 60 158 18
408 115 52 224 21
335 115 12 70 21
124 115 26 28 22
439 115 26 80 22
444 116 72 32 17
278 116 18 2 37
184 116 4 44 10
42 116 26 6 22
419 116 42 32 13
497 116 8 28 19
120 116 24 74 6
234 116 40 2 68
40 116 18 170 6
364 116 20 58 6
111 116 42 24 14
205 117 80 90 15
104 117 26 36 22
197 117 58 70 6
347 117 4 32 14
409 117 20 34 6
31 117 56 84 23
327 117 4 60 7
133 117 32 40 14
578 117 26 16 1
35 117 30 64 10
474 117 46 90 20
529 117 24 20 14
394 117 24 98 6
274 117 26 16 8
301 117 22 2 33
465 118 20 26 31
78 118 46 24 13
306 118 30 34 40
383 118 62 36 14
3 118 142 6 121
342 118 42 68 9
85 118 32 34 4
502 118 16 94 4
579 118 20 52 1
16 118 32 2 23
119 118 16 84 9
122 118 12 2 54
371 118 22 46 3
236 118 64 22 3
422 118 24 18 8
245 118 48 2 24
580 118 34 20 1
256 119 20 38 12
358 119 28 48 3
299 119 48 28 15
518 119 24 14 2
475 119 50 48 16
562 120 16 90 6
324 120 28 60 11
506 120 14 58 10
117 120 42 40 7
472 120 46 32 21
47 120 26 40 13
290 120 16 14 19
370 120 130 12 5
63 120 30 20 18
302 120 14 22 52
292 121 112 2 24
500 121 36 2 43
545 121 18 2 23
100 121 16 78 13
400 121 54 56 23
193 121 26 32 12
304 121 24 64 12
450 122 26 20 13
490 122 4 42 29
123 122 18 32 14
540 122 16 38 18
412 123 18 30 26
458 123 42 58 7
277 123 14 2 13
581 123 54 26 47
446 123 60 34 5
360 123 6 90 3
341 123 10 6 47
385 123 18 14 36
361 123 46 92 32
401 123 52 36 26
38 123 38 68 17
443 123 18 18 10
425 123 82 4 64
387 123 26 46 3
452 124 40 36 19
564 124 10 2 23
86 124 66 56 60
46 124 64 158 37
148 124 84 44 21
351 124 24 66 5
254 124 66 36 19
468 124 56 46 8
19 124 30 44 46
112 124 58 16 69
181 125 14 68 15
129 125 8 30 6
199 125 44 46 24
407 125 18 146 31
399 125 18 66 8
260 125 36 94 22
543 125 26 40 11
433 125 16 24 4
